smiles_id,target_chembl_id,uniprot,mean_score,rank
NPC28657,CHEMBL5082,Q9Y6E0,0.1042,1866
NPC28657,CHEMBL5084,Q9Y6M4,0.1042,1866
NPC28657,CHEMBL4853,Q9Y6R4,0.1042,1866
NPC28657,CHEMBL1075053,P02754,0.1039,1969
NPC28657,CHEMBL4961,P09660,0.1039,1969
NPC28657,CHEMBL4630814,P32750,0.1039,1969
NPC28657,CHEMBL1287625,Q05BQ5,0.1039,1969
NPC28657,CHEMBL4193,Q9SEH8,0.1039,1969
NPC28657,CHEMBL5444,P07437,0.1038,1974
NPC28657,CHEMBL2803,P43403,0.1038,1974
NPC28657,CHEMBL2336,P47811,0.1038,1974
NPC28657,CHEMBL5932,P53671,0.1038,1974
NPC28657,CHEMBL3171,Q05932,0.1038,1974
NPC28657,CHEMBL3259474,Q99KQ4,0.1038,1974
NPC28657,CHEMBL2231,P04798,0.1034,1980
NPC28657,CHEMBL4295745,P32929,0.1034,1980
NPC28657,CHEMBL1866,P51787,0.1034,1980
NPC28657,CHEMBL4830,Q60631,0.1032,1983
NPC28657,CHEMBL1938227,C3SIU2,0.1031,1984
NPC28657,CHEMBL3721,P10632,0.1031,1984
NPC28657,CHEMBL4181,P17707,0.1031,1984
NPC28657,CHEMBL3106,P19971,0.1031,1984
NPC28657,CHEMBL3879837,P56690,0.1031,1984
NPC28657,CHEMBL6194,Q01782,0.1031,1984
NPC28657,CHEMBL4273,Q13976,0.1031,1984
NPC28657,CHEMBL3009,Q15303,0.1031,1984
NPC28657,CHEMBL3700,O35921,0.1029,1992
NPC28657,CHEMBL2366463,P06402,0.1029,1992
NPC28657,CHEMBL3085,P43003,0.1029,1992
NPC28657,CHEMBL2721,P43005,0.1029,1992
NPC28657,CHEMBL4284,P63151,0.1029,1992
NPC28657,CHEMBL2366481,P69560,0.1029,1992
NPC28657,CHEMBL1993,P26358,0.1028,1998
NPC28657,CHEMBL3763007,A4TVL0,0.1026,1999
NPC28657,CHEMBL3087,O43280,0.1026,1999
NPC28657,CHEMBL3666,O70212,0.1026,1999
NPC28657,CHEMBL6107,P19621,0.1026,1999
NPC28657,CHEMBL5925,P22413,0.1026,1999
NPC28657,CHEMBL4972,P23979,0.1026,1999
NPC28657,CHEMBL1250379,Q15717,0.1026,1999
NPC28657,CHEMBL2366489,Q27552,0.1026,1999
NPC28657,CHEMBL2308,Q9UKM7,0.1026,1999
NPC28657,CHEMBL6114,Q9Y263,0.1026,1999
NPC28657,CHEMBL3763008,Q96SW2,0.1024,2009
NPC28657,CHEMBL2343,O00141,0.1023,2010
NPC28657,CHEMBL5891,O60678,0.1023,2010
NPC28657,CHEMBL3726,P07650,0.1023,2010
NPC28657,CHEMBL2169720,P45975,0.1023,2010
NPC28657,CHEMBL3326,P52700,0.1023,2010
NPC28657,CHEMBL3309062,Q8X225,0.1023,2010
NPC28657,CHEMBL2169718,Q9Z148,0.1023,2010
NPC28657,CHEMBL6115,P10619,0.1020,2017
NPC28657,CHEMBL5619,P27695,0.1020,2017
NPC28657,CHEMBL5980,P29990,0.1020,2017
NPC28657,CHEMBL2340,P42891,0.1020,2017
NPC28657,CHEMBL2985,Q9Z351,0.1020,2017
NPC28657,CHEMBL5808,P21127,0.1019,2022
NPC28657,CHEMBL3207,P30875,0.1019,2022
NPC28657,CHEMBL5121,Q16659,0.1019,2022
NPC28657,CHEMBL5044,Q6P3R8,0.1019,2022
NPC28657,CHEMBL5550,Q8NI60,0.1019,2022
NPC28657,CHEMBL5753,Q96D53,0.1019,2022
NPC28657,CHEMBL5416,Q9UQ88,0.1019,2022
NPC28657,CHEMBL4713,P15169,0.1014,2029
NPC28657,CHEMBL5623,P28563,0.1014,2029
NPC28657,CHEMBL2094,P51575,0.1014,2029
NPC28657,CHEMBL3439,Q07075,0.1014,2029
NPC28657,CHEMBL1697676,Q3I4V7,0.1014,2029
NPC28657,CHEMBL5337,Q5AJ71,0.1014,2029
NPC28657,CHEMBL5511,Q64346,0.1014,2029
NPC28657,CHEMBL2104,Q99571,0.1014,2029
NPC28657,CHEMBL3714079,Q9NQS5,0.1014,2029
NPC28657,CHEMBL1671610,P00727,0.1013,2038
NPC28657,CHEMBL2372,P22734,0.1013,2038
NPC28657,CHEMBL3516,P35969,0.1013,2038
NPC28657,CHEMBL5630,P9WNS1,0.1013,2038
NPC28657,CHEMBL2242742,Q37001,0.1013,2038
NPC28657,CHEMBL2836,Q8VCT3,0.1013,2038
NPC28657,CHEMBL1250375,Q9NPH5,0.1013,2038
NPC28657,CHEMBL1908383,O60331,0.1011,2045
NPC28657,CHEMBL1163112,O76039,0.1011,2045
NPC28657,CHEMBL1250408,O88703,0.1011,2045
NPC28657,CHEMBL1250401,O88704,0.1011,2045
NPC28657,CHEMBL2480,P06240,0.1011,2045
NPC28657,CHEMBL3579,P47895,0.1011,2045
NPC28657,CHEMBL3760,Q08462,0.1011,2045
NPC28657,CHEMBL2896,Q13237,0.1011,2045
NPC28657,CHEMBL2429708,Q53GL7,0.1011,2045
NPC28657,CHEMBL3094,Q8IW41,0.1011,2045
NPC28657,CHEMBL1075195,Q9UL54,0.1011,2045
NPC28657,CHEMBL2169724,W7JX98,0.1011,2045
NPC28657,CHEMBL5146,P11274,0.1010,2057
NPC28657,CHEMBL5275,P36894,0.1010,2057
NPC28657,CHEMBL6065,P9WNX1,0.1010,2057
NPC28657,CHEMBL5903,Q04771,0.1010,2057
NPC28657,CHEMBL2689,Q04912,0.1010,2057
NPC28657,CHEMBL6029,Q9BQI3,0.1010,2057
NPC28657,CHEMBL3217398,O43826,0.1009,2063
NPC28657,CHEMBL4516,Q5VT25,0.1009,2063
NPC28657,CHEMBL2429707,P0A070,0.1008,2065
NPC28657,CHEMBL4296298,K7XJL6,0.1008,2066
NPC28657,CHEMBL2285348,E3UJZ5,0.1000,2067
NPC28657,CHEMBL2991,O35435,0.1000,2067
NPC28657,CHEMBL1075281,O35491,0.1000,2067
NPC28657,CHEMBL1075283,O35493,0.1000,2067
NPC28657,CHEMBL2167,P01112,0.1000,2067
NPC28657,CHEMBL5943,P04274,0.1000,2067
NPC28657,CHEMBL4784,P09250,0.1000,2067
NPC28657,CHEMBL1857,P0AEK4,0.1000,2067
NPC28657,CHEMBL2329,P22906,0.1000,2067
NPC28657,CHEMBL4660,P28907,0.1000,2067
NPC28657,CHEMBL5758,P31040,0.1000,2067
NPC28657,CHEMBL3372,P31388,0.1000,2067
NPC28657,CHEMBL4764,P32304,0.1000,2067
NPC28657,CHEMBL3026,P34903,0.1000,2067
NPC28657,CHEMBL5514,P42858,0.1000,2067
NPC28657,CHEMBL2732,P54098,0.1000,2067
NPC28657,CHEMBL3621025,P61793,0.1000,2067
NPC28657,CHEMBL2873,Q02779,0.1000,2067
NPC28657,CHEMBL4125,Q05030,0.1000,2067
NPC28657,CHEMBL5100,Q16719,0.1000,2067
NPC28657,CHEMBL4295840,Q3S340,0.1000,2067
NPC28657,CHEMBL2383,Q63707,0.1000,2067
NPC28657,CHEMBL3562175,Q9NVM4,0.1000,2067
NPC28657,CHEMBL3250,Q9UBY5,0.1000,2067
NPC28657,CHEMBL1741221,Q9Y4P1,0.1000,2067
NPC28657,CHEMBL4446,Q9Y5K2,0.1000,2067
NPC28657,CHEMBL3913,P09871,0.0991,2093
NPC28657,CHEMBL5484,P14743,0.0991,2093
NPC28657,CHEMBL5014,O43353,0.0990,2095
NPC28657,CHEMBL4567,O54735,0.0990,2095
NPC28657,CHEMBL3879831,P22830,0.0990,2095
NPC28657,CHEMBL2176864,Q8I5C5,0.0990,2095
NPC28657,CHEMBL5163,Q9NY46,0.0990,2095
NPC28657,CHEMBL6149,Q9Y2K2,0.0990,2095
NPC28657,CHEMBL4334,O09114,0.0989,2101
NPC28657,CHEMBL4295754,P36969,0.0989,2101
NPC28657,CHEMBL3607,P42260,0.0989,2101
NPC28657,CHEMBL5038,Q969V1,0.0989,2101
NPC28657,CHEMBL1293267,Q9HC97,0.0989,2101
NPC28657,CHEMBL4951,P13661,0.0988,2106
NPC28657,CHEMBL4753,P29853,0.0988,2106
NPC28657,CHEMBL6052,P61586,0.0988,2106
NPC28657,CHEMBL5090,P9WPP9,0.0988,2106
NPC28657,CHEMBL2976,Q12923,0.0988,2106
NPC28657,CHEMBL1641337,Q3S5C3,0.0988,2106
NPC28657,CHEMBL4523311,Q3TBT3,0.0988,2106
NPC28657,CHEMBL1641338,Q48435,0.0988,2106
NPC28657,CHEMBL3724,Q9HBW0,0.0988,2106
NPC28657,CHEMBL3006,P34968,0.0986,2115
NPC28657,CHEMBL3817718,Q920B6,0.0986,2115
NPC28657,CHEMBL4523441,Q9BU89,0.0986,2115
NPC28657,CHEMBL2052,P0DOF8,0.0984,2118
NPC28657,CHEMBL3013,Q8BGY9,0.0984,2118
NPC28657,CHEMBL5918,O15438,0.0982,2120
NPC28657,CHEMBL2073674,O70127,0.0982,2120
NPC28657,CHEMBL5257,Q8TD19,0.0982,2120
NPC28657,CHEMBL5748,Q92887,0.0982,2120
NPC28657,CHEMBL1743121,Q9NPD5,0.0982,2120
NPC28657,CHEMBL1697668,Q9Y6L6,0.0982,2120
NPC28657,CHEMBL2121,P15328,0.0980,2126
NPC28657,CHEMBL4896,Q96KB5,0.0980,2126
NPC28657,CHEMBL4630854,Q9GZZ1,0.0980,2126
NPC28657,CHEMBL2417348,Q13507,0.0978,2129
NPC28657,CHEMBL3216,Q63704,0.0978,2129
NPC28657,CHEMBL1743127,Q86VL8,0.0978,2129
NPC28657,CHEMBL4411,Q9H7Z7,0.0978,2129
NPC28657,CHEMBL4330,Q9NS75,0.0978,2129
NPC28657,CHEMBL2081,P09488,0.0976,2134
NPC28657,CHEMBL4136,P0C869,0.0976,2134
NPC28657,CHEMBL2389,P50247,0.0976,2134
NPC28657,CHEMBL4295619,Q8IKG4,0.0976,2134
NPC28657,CHEMBL2311238,Q9BY08,0.0976,2134
NPC28657,CHEMBL4523938,Q9HYN5,0.0976,2134
NPC28657,CHEMBL6111,Q9UM07,0.0976,2134
NPC28657,CHEMBL4638,Q873X9,0.0973,2141
NPC28657,CHEMBL1075209,O69002,0.0972,2142
NPC28657,CHEMBL6172,P00371,0.0972,2142
NPC28657,CHEMBL1293224,P10636,0.0972,2142
NPC28657,CHEMBL1938212,Q9UPP1,0.0972,2142
NPC28657,CHEMBL3129,Q9Y2T3,0.0972,2142
NPC28657,CHEMBL3580505,P18177,0.0971,2147
NPC28657,CHEMBL5838,P21860,0.0971,2147
NPC28657,CHEMBL2169733,Q6S996,0.0971,2147
NPC28657,CHEMBL2366516,Q9WKE8,0.0971,2147
NPC28657,CHEMBL1697671,P49763,0.0969,2151
NPC28657,CHEMBL4295542,E9QYP0,0.0968,2152
NPC28657,CHEMBL2131,O95050,0.0968,2152
NPC28657,CHEMBL3227915,O97972,0.0968,2152
NPC28657,CHEMBL4295738,P29033,0.0968,2152
NPC28657,CHEMBL4295974,Q9UGC6,0.0968,2152
NPC28657,CHEMBL1908381,O14936,0.0965,2157
NPC28657,CHEMBL3217380,P05804,0.0965,2157
NPC28657,CHEMBL1163106,P20794,0.0965,2157
NPC28657,CHEMBL4296325,Q0ZMF1,0.0965,2157
NPC28657,CHEMBL5856,Q96Q40,0.0965,2157
NPC28657,CHEMBL2189153,Q99757,0.0965,2157
NPC28657,CHEMBL5703,Q9H3Y6,0.0965,2157
NPC28657,CHEMBL1926499,D5F1R0,0.0964,2164
NPC28657,CHEMBL3334418,P18669,0.0964,2164
NPC28657,CHEMBL5834,P52270,0.0964,2164
NPC28657,CHEMBL2935,P55859,0.0964,2164
NPC28657,CHEMBL5098,P70627,0.0964,2164
NPC28657,CHEMBL3588732,Q08210,0.0964,2164
NPC28657,CHEMBL2304407,Q60484,0.0964,2164
NPC28657,CHEMBL5172,Q8NFI3,0.0964,2164
NPC28657,CHEMBL2398,Q9JHG3,0.0964,2164
NPC28657,CHEMBL5083,Q9Y6F1,0.0964,2164
NPC28657,CHEMBL3517,P00772,0.0963,2174
NPC28657,CHEMBL4611,P00736,0.0962,2175
NPC28657,CHEMBL4105748,Q15067,0.0962,2175
NPC28657,CHEMBL5782,O52691,0.0960,2177
NPC28657,CHEMBL4295740,P29992,0.0960,2177
NPC28657,CHEMBL1075040,O67648,0.0959,2179
NPC28657,CHEMBL3733,P12657,0.0959,2179
NPC28657,CHEMBL4605,P46059,0.0959,2179
NPC28657,CHEMBL2295561,P80025,0.0959,2179
NPC28657,CHEMBL303,Q62645,0.0959,2179
NPC28657,CHEMBL4295828,Q15561,0.0958,2184
NPC28657,CHEMBL2045,P04746,0.0957,2185
NPC28657,CHEMBL5616,P27037,0.0957,2185
NPC28657,CHEMBL2605,P46616,0.0957,2185
NPC28657,CHEMBL4956,P47869,0.0957,2185
NPC28657,CHEMBL1908388,P61075,0.0957,2185
NPC28657,CHEMBL5466,Q13705,0.0957,2185
NPC28657,CHEMBL4523314,Q4G0J3,0.0957,2185
NPC28657,CHEMBL5260,Q59H18,0.0957,2185
NPC28657,CHEMBL1075227,Q63881,0.0957,2185
NPC28657,CHEMBL4523344,Q6N021,0.0957,2185
NPC28657,CHEMBL1649059,Q86Y07,0.0957,2185
NPC28657,CHEMBL6150,Q8WU08,0.0957,2185
NPC28657,CHEMBL3528,Q9ET64,0.0957,2185
NPC28657,CHEMBL3351189,Q9H2J7,0.0957,2185
NPC28657,CHEMBL5052,Q9Y5S2,0.0957,2185
NPC28657,CHEMBL2188,Q9EPX4,0.0957,2200
NPC28657,CHEMBL1795140,O15393,0.0952,2201
NPC28657,CHEMBL3895,O95264,0.0952,2201
NPC28657,CHEMBL5450,P28565,0.0952,2201
NPC28657,CHEMBL4398,P41231,0.0952,2201
NPC28657,CHEMBL2273,P55211,0.0952,2201
NPC28657,CHEMBL4714,Q15077,0.0952,2201
NPC28657,CHEMBL2390812,Q33BM1,0.0952,2201
NPC28657,CHEMBL3635,Q8BVW0,0.0952,2201
NPC28657,CHEMBL4751,Q95WR6,0.0952,2201
NPC28657,CHEMBL4160,Q9UBR2,0.0952,2201
NPC28657,CHEMBL3325306,P30405,0.0948,2211
NPC28657,CHEMBL1964,Q9UK17,0.0948,2211
NPC28657,CHEMBL2478,P0DUB6,0.0947,2213
NPC28657,CHEMBL1075292,P35428,0.0947,2213
NPC28657,CHEMBL5310,P36896,0.0947,2213
NPC28657,CHEMBL4899,P41279,0.0947,2213
NPC28657,CHEMBL5819,P51957,0.0947,2213
NPC28657,CHEMBL6078,P56068,0.0947,2213
NPC28657,CHEMBL6054,Q96RG2,0.0947,2213
NPC28657,CHEMBL5364,Q9UBE8,0.0947,2213
NPC28657,CHEMBL2366446,K4JQ36,0.0946,2221
NPC28657,CHEMBL3832949,O06446,0.0946,2221
NPC28657,CHEMBL5756,O35078,0.0946,2221
NPC28657,CHEMBL5566,P08487,0.0946,2221
NPC28657,CHEMBL4743,P10611,0.0946,2221
NPC28657,CHEMBL1939,P13922,0.0946,2221
NPC28657,CHEMBL3658,P02550,0.0943,2227
NPC28657,CHEMBL3259512,Q07806,0.0943,2227
NPC28657,CHEMBL1293274,Q15056,0.0943,2227
NPC28657,CHEMBL1969,P07101,0.0941,2230
NPC28657,CHEMBL3097981,P42512,0.0941,2230
NPC28657,CHEMBL1795151,P49789,0.0941,2230
NPC28657,CHEMBL3684,Q13003,0.0941,2230
NPC28657,CHEMBL2675,Q16478,0.0941,2230
NPC28657,CHEMBL3681,Q64133,0.0941,2230
NPC28657,CHEMBL4523503,Q9WVC8,0.0941,2230
NPC28657,CHEMBL5542,Q9Y253,0.0941,2230
NPC28657,CHEMBL2680,D3ZUM4,0.0938,2238
NPC28657,CHEMBL5955,O15294,0.0938,2238
NPC28657,CHEMBL3638336,Q8MI13,0.0938,2238
NPC28657,CHEMBL5968,Q99677,0.0935,2241
NPC28657,CHEMBL4739839,B3DHD6,0.0935,2242
NPC28657,CHEMBL2759,P08686,0.0935,2242
NPC28657,CHEMBL2743,P22612,0.0935,2242
NPC28657,CHEMBL4739857,Q568G5,0.0935,2242
NPC28657,CHEMBL3562168,Q8BFU7,0.0935,2242
NPC28657,CHEMBL1075291,Q9R1K6,0.0935,2242
NPC28657,CHEMBL3562165,Q9UPC5,0.0935,2242
NPC28657,CHEMBL3444,P00346,0.0933,2249
NPC28657,CHEMBL4048,P11708,0.0933,2249
NPC28657,CHEMBL3396943,P29372,0.0933,2249
NPC28657,CHEMBL6071,Q0PJ46,0.0933,2249
NPC28657,CHEMBL3414409,Q2M385,0.0933,2249
NPC28657,CHEMBL6072,Q6VVP7,0.0933,2249
NPC28657,CHEMBL6145,Q8T6T2,0.0933,2249
NPC28657,CHEMBL4523953,Q9HXM5,0.0933,2249
NPC28657,CHEMBL1275223,P11142,0.0930,2257
NPC28657,CHEMBL3232678,Q194T1,0.0930,2257
NPC28657,CHEMBL2242735,Q38860,0.0930,2257
NPC28657,CHEMBL2321614,Q9NPC2,0.0930,2257
NPC28657,CHEMBL2176772,Q9UPN9,0.0930,2257
NPC28657,CHEMBL4162,O75365,0.0928,2262
NPC28657,CHEMBL4530,P00488,0.0928,2262
NPC28657,CHEMBL3977,P51160,0.0928,2262
NPC28657,CHEMBL3396,Q02880,0.0928,2262
NPC28657,CHEMBL2362981,Q13148,0.0928,2262
NPC28657,CHEMBL1795188,Q96NT5,0.0928,2262
NPC28657,CHEMBL1938209,Q9Y4C1,0.0928,2262
NPC28657,CHEMBL1163123,O95382,0.0926,2269
NPC28657,CHEMBL3536,P02829,0.0926,2269
NPC28657,CHEMBL2615,P06281,0.0926,2269
NPC28657,CHEMBL1667702,P11500,0.0926,2269
NPC28657,CHEMBL5818,P51817,0.0926,2269
NPC28657,CHEMBL1795086,Q8IL32,0.0926,2269
NPC28657,CHEMBL5037,Q92851,0.0926,2269
NPC28657,CHEMBL4312,Q9NRP7,0.0926,2269
NPC28657,CHEMBL3390824,A0A2P2HJL8,0.0924,2277
NPC28657,CHEMBL3390824,G4WW85,0.0924,2277
NPC28657,CHEMBL1780,P10613,0.0924,2277
NPC28657,CHEMBL1681623,Q4WNT5,0.0924,2277
NPC28657,CHEMBL1681624,Q96W81,0.0924,2277
NPC28657,CHEMBL3390824,Q9P8R0,0.0924,2277
NPC28657,CHEMBL1075149,Q9UPY5,0.0924,2277
NPC28657,CHEMBL4523144,O55143,0.0923,2284
NPC28657,CHEMBL1697673,P53624,0.0923,2284
NPC28657,CHEMBL4523338,Q64518,0.0923,2284
NPC28657,CHEMBL4966,P08104,0.0921,2287
NPC28657,CHEMBL5586,P16152,0.0921,2287
NPC28657,CHEMBL4523354,Q6XQN6,0.0921,2287
NPC28657,CHEMBL5399,P41586,0.0920,2290
NPC28657,CHEMBL4712,O60906,0.0920,2291
NPC28657,CHEMBL3183,P00516,0.0920,2291
NPC28657,CHEMBL5822,P03118,0.0920,2291
NPC28657,CHEMBL2787,P31423,0.0920,2291
NPC28657,CHEMBL3842,P35349,0.0920,2291
NPC28657,CHEMBL1293240,Q15149,0.0920,2291
NPC28657,CHEMBL3243913,P00380,0.0918,2297
NPC28657,CHEMBL2311236,P09429,0.0918,2297
NPC28657,CHEMBL1681620,P0A017,0.0918,2297
NPC28657,CHEMBL5095,P0C1S8,0.0918,2297
NPC28657,CHEMBL5064,P14207,0.0918,2297
NPC28657,CHEMBL2331061,P28028,0.0918,2297
NPC28657,CHEMBL4875,P30520,0.0918,2297
NPC28657,CHEMBL4833,P41440,0.0918,2297
NPC28657,CHEMBL5789,Q00532,0.0918,2297
NPC28657,CHEMBL5604,Q15569,0.0918,2297
NPC28657,CHEMBL5615,Q6DT37,0.0918,2297
NPC28657,CHEMBL3627581,Q6P5Z2,0.0918,2297
NPC28657,CHEMBL4105932,Q76MJ5,0.0918,2297
NPC28657,CHEMBL5270,Q81R22,0.0918,2297
NPC28657,CHEMBL5405,Q86UX6,0.0918,2297
NPC28657,CHEMBL1163117,Q8IVW4,0.0918,2297
NPC28657,CHEMBL4523932,Q9HXQ1,0.0918,2297
NPC28657,CHEMBL5912,Q9NY57,0.0918,2297
NPC28657,CHEMBL6187,Q7DHH4,0.0917,2315
NPC28657,CHEMBL2184,Q9UGM1,0.0916,2316
NPC28657,CHEMBL3580487,Q9BQB4,0.0915,2317
NPC28657,CHEMBL3637,O02824,0.0909,2318
NPC28657,CHEMBL3108652,O88508,0.0909,2318
NPC28657,CHEMBL2029197,O95398,0.0909,2318
NPC28657,CHEMBL3284,P00325,0.0909,2318
NPC28657,CHEMBL3916,P02718,0.0909,2318
NPC28657,CHEMBL4218,P06492,0.0909,2318
NPC28657,CHEMBL1169596,P10398,0.0909,2318
NPC28657,CHEMBL1075054,P11064,0.0909,2318
NPC28657,CHEMBL1822,P20839,0.0909,2318
NPC28657,CHEMBL5991,P31944,0.0909,2318
NPC28657,CHEMBL1697658,P33302,0.0909,2318
NPC28657,CHEMBL1810,P34981,0.0909,2318
NPC28657,CHEMBL3236,Q05209,0.0909,2318
NPC28657,CHEMBL3325,Q63424,0.0909,2318
NPC28657,CHEMBL3050,Q8BW75,0.0909,2318
NPC28657,CHEMBL1961788,Q9Y466,0.0909,2318
NPC28657,CHEMBL4318,P30938,0.0901,2334
NPC28657,CHEMBL1075162,Q13304,0.0901,2334
NPC28657,CHEMBL3014,Q9WUD9,0.0901,2334
NPC28657,CHEMBL5423,P07254,0.0900,2337
NPC28657,CHEMBL3259472,P15498,0.0900,2337
NPC28657,CHEMBL3600274,Q9ERT1,0.0900,2337
NPC28657,CHEMBL3308979,B0K020,0.0899,2340
NPC28657,CHEMBL3669,P18266,0.0899,2340
NPC28657,CHEMBL1075246,P22985,0.0899,2340
NPC28657,CHEMBL1795194,P48426,0.0899,2340
NPC28657,CHEMBL2114,P49892,0.0899,2340
NPC28657,CHEMBL4105784,P51149,0.0899,2340
NPC28657,CHEMBL4523399,Q8N5K1,0.0899,2340
NPC28657,CHEMBL3309115,A0A060INS8,0.0897,2347
NPC28657,CHEMBL2366401,A1XG20,0.0897,2347
NPC28657,CHEMBL3918,P18433,0.0897,2347
NPC28657,CHEMBL1075078,P22939,0.0897,2347
NPC28657,CHEMBL1795119,Q25615,0.0897,2347
NPC28657,CHEMBL2974,Q9MYM4,0.0897,2347
NPC28657,CHEMBL5954,P04181,0.0896,2353
NPC28657,CHEMBL3399911,P35520,0.0896,2353
NPC28657,CHEMBL2176837,Q99028,0.0896,2353
NPC28657,CHEMBL4812,O60259,0.0889,2356
NPC28657,CHEMBL6158,P45974,0.0889,2356
NPC28657,CHEMBL2472,P48169,0.0889,2356
NPC28657,CHEMBL2736,Q14833,0.0889,2356
NPC28657,CHEMBL2579,Q16445,0.0889,2356
NPC28657,CHEMBL3499,Q59401,0.0889,2356
NPC28657,CHEMBL4739704,Q9H3H5,0.0889,2356
NPC28657,CHEMBL3341578,P0A6G7,0.0887,2363
NPC28657,CHEMBL2660,P09242,0.0886,2364
NPC28657,CHEMBL2977,P35355,0.0886,2364
NPC28657,CHEMBL3640,P9WNG3,0.0886,2364
NPC28657,CHEMBL4907,Q00194,0.0886,2364
NPC28657,CHEMBL6185,Q6FTL6,0.0886,2364
NPC28657,CHEMBL3611965,Q86VZ5,0.0886,2364
NPC28657,CHEMBL1795169,Q9IGQ6,0.0886,2364
NPC28657,CHEMBL1615388,Q9UBE0,0.0886,2364
NPC28657,CHEMBL5114,P0A0J7,0.0882,2372
NPC28657,CHEMBL3789,P0A9C5,0.0882,2372
NPC28657,CHEMBL2867,P24347,0.0882,2372
NPC28657,CHEMBL1075276,P70343,0.0882,2372
NPC28657,CHEMBL4553,Q01717,0.0882,2372
NPC28657,CHEMBL3904,Q14573,0.0882,2372
NPC28657,CHEMBL4194,Q5DUH8,0.0882,2372
NPC28657,CHEMBL4955,Q9NRR2,0.0882,2372
NPC28657,CHEMBL1944499,A6YCJ1,0.0879,2380
NPC28657,CHEMBL3745586,B2V8E3,0.0879,2380
NPC28657,CHEMBL1075028,B5SU02,0.0879,2380
NPC28657,CHEMBL1649055,C0IX24,0.0879,2380
NPC28657,CHEMBL1795135,C3TDZ2,0.0879,2380
NPC28657,CHEMBL4211,O24855,0.0879,2380
NPC28657,CHEMBL5730,P00690,0.0879,2380
NPC28657,CHEMBL3817719,P17599,0.0879,2380
NPC28657,CHEMBL3808,P17708,0.0879,2380
NPC28657,CHEMBL3237,P30099,0.0879,2380
NPC28657,CHEMBL5931,P53615,0.0879,2380
NPC28657,CHEMBL6068,P9WPJ9,0.0879,2380
NPC28657,CHEMBL2424,Q04760,0.0879,2380
NPC28657,CHEMBL3621035,Q31FD6,0.0879,2380
NPC28657,CHEMBL3399914,Q5TU56,0.0879,2380
NPC28657,CHEMBL3097982,Q5U9J1,0.0879,2380
NPC28657,CHEMBL2703,Q9GJU1,0.0879,2380
NPC28657,CHEMBL2006,P9WGY9,0.0876,2397
NPC28657,CHEMBL1075121,O75884,0.0875,2398
NPC28657,CHEMBL4049,P50578,0.0875,2398
NPC28657,CHEMBL3871,P51635,0.0875,2398
NPC28657,CHEMBL3592,Q14534,0.0875,2398
NPC28657,CHEMBL2390813,Q9ES90,0.0875,2398
NPC28657,CHEMBL1915,Q9H4B7,0.0875,2398
NPC28657,CHEMBL3562166,O00398,0.0874,2404
NPC28657,CHEMBL3562167,Q9BXC1,0.0874,2404
NPC28657,CHEMBL3879828,F1KRD8,0.0870,2406
NPC28657,CHEMBL1250344,O15270,0.0870,2406
NPC28657,CHEMBL5457,O30463,0.0870,2406
NPC28657,CHEMBL3580523,P07602,0.0870,2406
NPC28657,CHEMBL3957,P0A6W3,0.0870,2406
NPC28657,CHEMBL3754,P10608,0.0870,2406
NPC28657,CHEMBL2346488,P12004,0.0870,2406
NPC28657,CHEMBL2645,P15088,0.0870,2406
NPC28657,CHEMBL4373,P15840,0.0870,2406
NPC28657,CHEMBL4999,P17516,0.0870,2406
NPC28657,CHEMBL3879860,P28327,0.0870,2406
NPC28657,CHEMBL5759,P31152,0.0870,2406
NPC28657,CHEMBL4806,Q14761,0.0870,2406
NPC28657,CHEMBL1795198,Q7RTN6,0.0870,2406
NPC28657,CHEMBL2982,Q9TVW2,0.0870,2406
NPC28657,CHEMBL1914275,Q9WTU3,0.0870,2406
NPC28657,CHEMBL2032,Q02643,0.0866,2422
NPC28657,CHEMBL5771,P97793,0.0865,2423
NPC28657,CHEMBL4105891,Q9UHD8,0.0865,2423
NPC28657,CHEMBL2366461,P00166,0.0864,2425
NPC28657,CHEMBL3206,P03958,0.0864,2425
NPC28657,CHEMBL3286074,P48061,0.0864,2425
NPC28657,CHEMBL5391,Q9UNA4,0.0862,2428
NPC28657,CHEMBL3886125,B2GV46,0.0860,2429
NPC28657,CHEMBL1741176,P17861,0.0860,2429
NPC28657,CHEMBL300,P19969,0.0860,2429
NPC28657,CHEMBL1864,P40238,0.0860,2429
NPC28657,CHEMBL4295876,Q76NL8,0.0860,2429
NPC28657,CHEMBL4916,P07752,0.0857,2434
NPC28657,CHEMBL2987,P28720,0.0857,2434
NPC28657,CHEMBL1293297,P9WMN3,0.0857,2434
NPC28657,CHEMBL4958,Q05193,0.0857,2434
NPC28657,CHEMBL1075128,Q49PX0,0.0857,2434
NPC28657,CHEMBL4680034,Q61503,0.0857,2434
NPC28657,CHEMBL1293190,Q7K6A1,0.0857,2434
NPC28657,CHEMBL3703,P9WJN1,0.0855,2441
NPC28657,CHEMBL6108,O64411,0.0854,2442
NPC28657,CHEMBL1984,P0A749,0.0854,2442
NPC28657,CHEMBL2804,P29994,0.0854,2442
NPC28657,CHEMBL5495,P49219,0.0854,2442
NPC28657,CHEMBL2259247,P9WQ77,0.0854,2442
NPC28657,CHEMBL3241,Q01984,0.0854,2442
NPC28657,CHEMBL1641348,Q8TCC7,0.0854,2442
