smiles_id,molecule_chembl_id,ss,standard_type,pchembl_value,target_chembl_id,uniprot
NPC100067,CHEMBL1644933,1.0000,IC50,6.3500,CHEMBL335,P18031
NPC100067,CHEMBL1644933,1.0000,IC50,5.3000,CHEMBL335,P18031
NPC100079,CHEMBL258893,1.0000,IC50,7.6200,CHEMBL3582,Q02156
NPC100079,CHEMBL258893,1.0000,IC50,5.1600,CHEMBL6094,P63000
NPC100079,CHEMBL258893,1.0000,Ki,5.9500,CHEMBL220,P22303
NPC100079,CHEMBL258893,1.0000,Ki,6.5000,CHEMBL220,P22303
NPC100079,CHEMBL258893,1.0000,Ki,6.0400,CHEMBL4078,O42275
NPC100079,CHEMBL258893,1.0000,Ki,6.3200,CHEMBL4078,O42275
NPC100079,CHEMBL258893,1.0000,IC50,5.8100,CHEMBL220,P22303
NPC100079,CHEMBL258893,1.0000,IC50,5.4200,CHEMBL4078,O42275
NPC100079,CHEMBL258893,1.0000,IC50,5.2000,CHEMBL5763,P81908
NPC100148,CHEMBL1537093,1.0000,EC50,6.4000,CHEMBL206,P03372
NPC100148,CHEMBL1537093,1.0000,IC50,6.0000,CHEMBL4641,O43497
NPC100148,CHEMBL1537093,1.0000,IC50,6.0000,CHEMBL1859,O95180
NPC100165,CHEMBL7594,0.9615,Ki,5.8200,CHEMBL235,P37231
NPC100165,CHEMBL15594,0.9615,Kd,6.7500,CHEMBL2083,P15090
NPC100165,CHEMBL15594,0.9615,IC50,5.5100,CHEMBL3979,Q03181
NPC100165,CHEMBL15594,0.9615,IC50,5.8000,CHEMBL235,P37231
NPC100165,CHEMBL15594,0.9615,IC50,5.9200,CHEMBL239,Q07869
NPC100165,CHEMBL267484,0.9615,IC50,6.0800,CHEMBL4681,P42330
NPC100165,CHEMBL267484,0.9615,IC50,6.1600,CHEMBL4681,P42330
NPC100165,CHEMBL464982,0.8889,IC50,6.1200,CHEMBL3979,Q03181
NPC100165,CHEMBL464982,0.8889,IC50,5.6600,CHEMBL235,P37231
NPC100165,CHEMBL464982,0.8889,IC50,6.5700,CHEMBL239,Q07869
NPC100165,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL4586,P08170
NPC100165,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL2083,P15090
NPC100165,CHEMBL267476,0.8571,Kd,8.3200,CHEMBL239,Q07869
NPC100165,CHEMBL267476,0.8571,IC50,5.0000,CHEMBL3979,Q03181
NPC100165,CHEMBL267476,0.8571,IC50,5.2100,CHEMBL235,P37231
NPC100165,CHEMBL267476,0.8571,IC50,5.9600,CHEMBL239,Q07869
NPC100165,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL3344,P05413
NPC100165,CHEMBL267476,0.8571,Ki,5.1700,CHEMBL2083,P15090
NPC100165,CHEMBL267476,0.8571,Ki,5.0300,CHEMBL3344,P05413
NPC100165,CHEMBL267476,0.8571,IC50,6.1600,CHEMBL4681,P42330
NPC100165,CHEMBL465183,0.8571,IC50,5.3700,CHEMBL3979,Q03181
NPC100165,CHEMBL465183,0.8571,IC50,5.6200,CHEMBL235,P37231
NPC100165,CHEMBL465183,0.8571,IC50,5.8500,CHEMBL239,Q07869
NPC100165,CHEMBL463437,0.8519,IC50,6.0500,CHEMBL1781,P11387
NPC100165,CHEMBL3426918,0.8519,IC50,6.0900,CHEMBL1781,P11387
NPC100199,CHEMBL280487,0.8942,IC50,6.9000,CHEMBL2845,O75688
NPC100199,CHEMBL280487,0.8942,IC50,8.1500,CHEMBL4703,P67775
NPC100199,CHEMBL280487,0.8942,IC50,9.3500,CHEMBL2669,Q8AWE3
NPC100199,CHEMBL280487,0.8942,IC50,8.9100,CHEMBL335,P18031
NPC100199,CHEMBL280487,0.8942,IC50,5.8900,CHEMBL335,P18031
NPC100199,CHEMBL280487,0.8942,IC50,7.2200,CHEMBL335,P18031
NPC100199,CHEMBL280487,0.8942,IC50,9.0000,CHEMBL2669,Q8AWE3
NPC100199,CHEMBL280487,0.8942,IC50,7.3500,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,6.5800,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,7.1100,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,5.9400,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,7.5500,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,7.3200,CHEMBL4438,P36873
NPC100199,CHEMBL280487,0.8942,IC50,8.4700,CHEMBL335,P18031
NPC100199,CHEMBL280487,0.8942,IC50,10.1500,CHEMBL4763,Q15172
NPC100199,CHEMBL280487,0.8942,IC50,7.7000,CHEMBL4438,P36873
NPC100251,CHEMBL4588699,0.9825,IC50,5.3500,CHEMBL230,P35354
NPC100251,CHEMBL39504,0.8871,IC50,6.2700,CHEMBL4241,P52020
NPC100267,CHEMBL507237,1.0000,IC50,6.5200,CHEMBL1803,P20701
NPC100267,CHEMBL507237,1.0000,IC50,5.5200,CHEMBL4026,P40763
NPC100386,CHEMBL1651095,1.0000,Ki,6.3000,CHEMBL1833,P41595
NPC100386,CHEMBL1651095,1.0000,Ki,6.2900,CHEMBL1833,P41595
NPC100386,CHEMBL4218231,1.0000,Ki,5.6600,CHEMBL225,P28335
NPC100386,CHEMBL4218231,1.0000,Ki,6.2100,CHEMBL1833,P41595
NPC100386,CHEMBL4207302,1.0000,Ki,5.8000,CHEMBL225,P28335
NPC100386,CHEMBL4207302,1.0000,Ki,6.8900,CHEMBL1833,P41595
NPC100386,CHEMBL4217810,1.0000,Ki,6.4000,CHEMBL1833,P41595
NPC10041,CHEMBL226335,1.0000,Ki,5.0200,CHEMBL1916,P18825
NPC10041,CHEMBL226335,1.0000,Ki,5.0300,CHEMBL1867,P08913
NPC10041,CHEMBL226335,1.0000,IC50,7.9200,CHEMBL220,P22303
NPC10041,CHEMBL226335,1.0000,EC50,5.9200,CHEMBL1075144,Q9GZQ4
NPC10041,CHEMBL226335,1.0000,IC50,5.6700,CHEMBL6136,O60341
NPC10041,CHEMBL4536358,0.8529,IC50,5.4700,CHEMBL4523129,O15056
NPC100454,CHEMBL1159657,1.0000,IC50,9.1000,CHEMBL4497,P03887
NPC100482,CHEMBL2335722,1.0000,Kd,7.8000,CHEMBL1783,P15692
NPC100482,CHEMBL2335722,1.0000,Kd,7.9600,CHEMBL1697671,P49763
NPC100551,CHEMBL424,1.0000,Ki,5.0000,CHEMBL261,P00915
NPC100551,CHEMBL424,1.0000,Ki,5.1500,CHEMBL205,P00918
NPC100551,CHEMBL424,1.0000,Ki,5.1400,CHEMBL5973,Q99N23
NPC100551,CHEMBL424,1.0000,Ki,5.0600,CHEMBL3242,O43570
NPC100551,CHEMBL424,1.0000,Kd,6.0000,CHEMBL2311236,P09429
NPC100551,CHEMBL424,1.0000,Ki,9.8000,CHEMBL4523354,Q6XQN6
NPC100648,CHEMBL3349895,1.0000,Ki,5.3700,CHEMBL5136,P21556
NPC100665,CHEMBL2299040,0.8696,IC50,6.9400,CHEMBL3199,P37136
NPC100677,CHEMBL1172216,1.0000,IC50,5.0400,CHEMBL3399911,P35520
NPC100677,CHEMBL1172216,1.0000,IC50,5.8500,CHEMBL3399911,P35520
NPC100677,CHEMBL1172216,1.0000,IC50,5.2600,CHEMBL3399911,P35520
NPC100677,CHEMBL1172216,1.0000,IC50,6.0500,CHEMBL3399911,P35520
NPC10068,CHEMBL463437,0.9583,IC50,6.0500,CHEMBL1781,P11387
NPC10068,CHEMBL3426918,0.9583,IC50,6.0900,CHEMBL1781,P11387
NPC10068,CHEMBL8659,0.9167,Ki,6.7300,CHEMBL2083,P15090
NPC10068,CHEMBL8659,0.9167,Ki,6.6100,CHEMBL3674,Q01469
NPC10068,CHEMBL8659,0.9167,Ki,5.2200,CHEMBL2243,O00519
NPC10068,CHEMBL8659,0.9167,Ki,6.7500,CHEMBL5738,P02692
NPC10068,CHEMBL8659,0.9167,Kd,6.7000,CHEMBL5421,P07148
NPC10068,CHEMBL8659,0.9167,Kd,6.0500,CHEMBL5421,P07148
NPC10068,CHEMBL8659,0.9167,Ki,5.5400,CHEMBL5738,P02692
NPC10068,CHEMBL8659,0.9167,IC50,5.2800,CHEMBL3979,Q03181
NPC10068,CHEMBL8659,0.9167,IC50,5.3900,CHEMBL235,P37231
NPC10068,CHEMBL8659,0.9167,IC50,6.2200,CHEMBL239,Q07869
NPC10068,CHEMBL8659,0.9167,IC50,5.0700,CHEMBL2916,O14746
NPC10068,CHEMBL8659,0.9167,Ki,5.8200,CHEMBL2083,P15090
NPC10068,CHEMBL8659,0.9167,IC50,5.2100,CHEMBL335,P18031
NPC10068,CHEMBL453509,0.9167,IC50,5.0200,CHEMBL3979,Q03181
NPC10068,CHEMBL453509,0.9167,IC50,5.1900,CHEMBL235,P37231
NPC10068,CHEMBL453509,0.9167,IC50,5.7700,CHEMBL239,Q07869
NPC10068,CHEMBL453509,0.9167,IC50,5.1900,CHEMBL335,P18031
NPC10068,CHEMBL3122153,0.9167,Kd,7.1300,CHEMBL3344,P05413
NPC10068,CHEMBL3122152,0.9167,Kd,6.4000,CHEMBL3344,P05413
NPC10068,CHEMBL4640620,0.9167,IC50,5.8500,CHEMBL335,P18031
NPC100697,CHEMBL2023564,1.0000,IC50,5.2000,CHEMBL4026,P40763
NPC100734,CHEMBL772,1.0000,Ki,7.0000,CHEMBL4302,P08183
NPC100734,CHEMBL772,1.0000,IC50,5.5200,CHEMBL4302,P08183
NPC100734,CHEMBL772,1.0000,Ki,9.0000,CHEMBL4271,Q27963
NPC100734,CHEMBL772,1.0000,IC50,5.4900,CHEMBL4302,P08183
NPC100734,CHEMBL772,1.0000,IC50,5.1000,CHEMBL5114,P0A0J7
NPC100734,CHEMBL772,1.0000,IC50,5.1600,CHEMBL5114,P0A0J7
NPC100734,CHEMBL772,1.0000,IC50,5.3800,CHEMBL233,P35372
NPC100734,CHEMBL772,1.0000,Ki,5.7700,CHEMBL233,P35372
NPC100734,CHEMBL772,1.0000,IC50,5.0900,CHEMBL5114,P0A0J7
NPC100734,CHEMBL772,1.0000,IC50,5.0500,CHEMBL5114,P0A0J7
NPC100734,CHEMBL772,1.0000,IC50,5.0400,CHEMBL5114,P0A0J7
NPC100734,CHEMBL772,1.0000,Ki,8.2800,CHEMBL1893,Q05940
NPC100734,CHEMBL772,1.0000,Ki,6.2000,CHEMBL1893,Q05940
NPC100734,CHEMBL772,1.0000,Kd,8.1000,CHEMBL1893,Q05940
NPC100734,CHEMBL772,1.0000,Ki,6.3900,CHEMBL1893,Q05940
NPC100734,CHEMBL772,1.0000,IC50,7.8800,CHEMBL1893,Q05940
NPC100734,CHEMBL772,1.0000,IC50,8.7500,CHEMBL4295886,Q8BRU6
NPC10081,CHEMBL476873,1.0000,IC50,5.0000,CHEMBL2366517,Q9YQ12
NPC100849,CHEMBL1170899,1.0000,IC50,5.1700,CHEMBL3596074,Q11201
NPC100849,CHEMBL1170899,1.0000,Ki,5.0100,CHEMBL3146,Q11128
NPC100849,CHEMBL1170899,1.0000,IC50,5.0000,CHEMBL3596076,Q11203
NPC100849,CHEMBL1170899,1.0000,IC50,6.2100,CHEMBL3596075,P15907
NPC100898,CHEMBL299031,1.0000,Ki,7.2200,CHEMBL236,P41143
NPC100898,CHEMBL299031,1.0000,Ki,5.9600,CHEMBL3952,P41144
NPC100898,CHEMBL299031,1.0000,Ki,8.1400,CHEMBL4354,P97266
NPC100898,CHEMBL299031,1.0000,Ki,6.7000,CHEMBL237,P41145
NPC100898,CHEMBL299031,1.0000,Ki,5.8700,CHEMBL229,P35348
NPC100898,CHEMBL299031,1.0000,Ki,5.3200,CHEMBL232,P35368
NPC100898,CHEMBL299031,1.0000,Ki,5.2600,CHEMBL223,P25100
NPC100898,CHEMBL299031,1.0000,Ki,5.3300,CHEMBL1867,P08913
NPC100898,CHEMBL299031,1.0000,Ki,5.0300,CHEMBL1942,P18089
NPC100898,CHEMBL299031,1.0000,Ki,5.6300,CHEMBL1916,P18825
NPC100898,CHEMBL299031,1.0000,Ki,6.9100,CHEMBL3952,P41144
NPC100898,CHEMBL299031,1.0000,Ki,7.8900,CHEMBL4354,P97266
NPC100898,CHEMBL299031,1.0000,Ki,6.0000,CHEMBL3222,P32300
NPC100898,CHEMBL299031,1.0000,Ki,6.6400,CHEMBL4329,P33534
NPC100898,CHEMBL299031,1.0000,Ki,6.6400,CHEMBL2858,P42866
NPC100898,CHEMBL299031,1.0000,Ki,6.7900,CHEMBL233,P35372
NPC100898,CHEMBL299031,1.0000,Ki,5.9000,CHEMBL1833,P41595
NPC100898,CHEMBL299031,1.0000,Ki,5.3000,CHEMBL224,P28223
NPC100898,CHEMBL299031,1.0000,Ki,5.0000,CHEMBL3155,P34969
NPC100898,CHEMBL299031,1.0000,Ki,5.2300,CHEMBL214,P08908
NPC100898,CHEMBL4546925,1.0000,Ki,6.9400,CHEMBL237,P41145
NPC100898,CHEMBL4546925,1.0000,Ki,7.2600,CHEMBL233,P35372
NPC100898,CHEMBL4859858,1.0000,Ki,6.1400,CHEMBL233,P35372
NPC100898,CHEMBL4859858,1.0000,Ki,7.6400,CHEMBL1833,P41595
NPC100898,CHEMBL4859858,1.0000,Ki,5.2600,CHEMBL225,P28335
NPC100898,CHEMBL4859858,1.0000,Ki,6.9700,CHEMBL1833,P41595
NPC100898,CHEMBL4859858,1.0000,Ki,5.8800,CHEMBL224,P28223
NPC100898,CHEMBL4859858,1.0000,Ki,5.8000,CHEMBL3155,P34969
NPC100898,CHEMBL4859858,1.0000,Ki,7.4200,CHEMBL214,P08908
NPC100898,CHEMBL4859858,1.0000,Ki,7.0200,CHEMBL214,P08908
NPC100911,CHEMBL504404,1.0000,IC50,6.2100,CHEMBL5461,P08151
NPC100911,CHEMBL504404,1.0000,IC50,5.9000,CHEMBL2007625,O75874
NPC100913,CHEMBL495060,0.8519,IC50,7.0000,CHEMBL4302,P08183
NPC100913,CHEMBL476704,0.8519,IC50,7.8200,CHEMBL4302,P08183
NPC100913,CHEMBL476704,0.8519,IC50,6.6800,CHEMBL4302,P08183
NPC100921,CHEMBL2269127,0.9167,IC50,8.7000,CHEMBL4497,P03887
NPC100921,CHEMBL445024,0.9167,IC50,8.8200,CHEMBL4497,P03887
NPC100921,CHEMBL2269125,0.8542,IC50,7.7700,CHEMBL4497,P03887
NPC100921,CHEMBL2269126,0.8542,IC50,7.8000,CHEMBL4497,P03887
NPC100921,CHEMBL396297,0.8542,IC50,8.6800,CHEMBL4497,P03887
NPC100921,CHEMBL396297,0.8542,IC50,8.6600,CHEMBL4497,P03887
NPC100921,CHEMBL2323448,0.8542,IC50,6.5700,CHEMBL4497,P03887
NPC100921,CHEMBL320753,0.8542,IC50,8.6800,CHEMBL4497,P03887
NPC100925,CHEMBL1171256,1.0000,IC50,5.1200,CHEMBL221,P23219
NPC100925,CHEMBL1171256,1.0000,IC50,5.0500,CHEMBL230,P35354
NPC100925,CHEMBL1171445,1.0000,IC50,5.0600,CHEMBL221,P23219
NPC100925,CHEMBL1171445,1.0000,IC50,5.0500,CHEMBL230,P35354
NPC100925,CHEMBL1171251,0.9922,IC50,5.1100,CHEMBL221,P23219
NPC100925,CHEMBL1171251,0.9922,IC50,5.1700,CHEMBL230,P35354
NPC100925,CHEMBL1171252,0.9922,IC50,5.2000,CHEMBL221,P23219
NPC100925,CHEMBL1171252,0.9922,IC50,5.2100,CHEMBL230,P35354
NPC100925,CHEMBL1171253,0.9688,IC50,5.0600,CHEMBL221,P23219
NPC100925,CHEMBL1171253,0.9688,IC50,5.1100,CHEMBL230,P35354
NPC100925,CHEMBL1171254,0.9237,IC50,5.0500,CHEMBL221,P23219
NPC100925,CHEMBL1171254,0.9237,IC50,5.1000,CHEMBL230,P35354
NPC100925,CHEMBL1171446,0.9237,IC50,5.0800,CHEMBL221,P23219
NPC100925,CHEMBL1171446,0.9237,IC50,5.0700,CHEMBL230,P35354
NPC100925,CHEMBL1171447,0.9167,IC50,5.2300,CHEMBL221,P23219
NPC100925,CHEMBL1171447,0.9167,IC50,5.1700,CHEMBL230,P35354
NPC100925,CHEMBL526701,0.8939,IC50,5.5800,CHEMBL4321,Q05769
NPC100925,CHEMBL1171257,0.8939,IC50,5.1000,CHEMBL221,P23219
NPC100925,CHEMBL1171257,0.8939,IC50,5.1200,CHEMBL230,P35354
NPC100925,CHEMBL1171258,0.8939,IC50,5.1200,CHEMBL221,P23219
NPC100925,CHEMBL1171258,0.8939,IC50,5.0600,CHEMBL230,P35354
NPC100925,CHEMBL1171255,0.8519,IC50,5.1100,CHEMBL221,P23219
NPC100925,CHEMBL1171255,0.8519,IC50,5.1400,CHEMBL230,P35354
NPC100956,CHEMBL4070917,1.0000,IC50,5.1900,CHEMBL4078,O42275
NPC100980,CHEMBL14060,1.0000,Ki,5.0400,CHEMBL3242,O43570
NPC100980,CHEMBL14060,1.0000,Ki,5.0200,CHEMBL3729,P22748
NPC100980,CHEMBL14060,1.0000,Ki,5.5700,CHEMBL2885,P07451
NPC100980,CHEMBL14060,1.0000,Ki,5.0600,CHEMBL3594,Q16790
NPC100980,CHEMBL14060,1.0000,Ki,5.2600,CHEMBL205,P00918
NPC100998,CHEMBL444478,0.8889,IC50,5.1100,CHEMBL3471,Q7ZJM1
NPC100998,CHEMBL444478,0.8889,IC50,5.0300,CHEMBL299,P17252
NPC100998,CHEMBL444478,0.8889,Ki,6.1600,CHEMBL3108635,O96394
NPC100998,CHEMBL1364101,0.8889,EC50,5.0100,CHEMBL1293319,Q9XUB2
NPC101042,CHEMBL191703,1.0000,Ki,7.1800,CHEMBL4124,Q9QYN8
NPC101042,CHEMBL191703,1.0000,Ki,7.9700,CHEMBL1916,P18825
NPC101042,CHEMBL191703,1.0000,Ki,7.9100,CHEMBL4124,Q9QYN8
NPC101042,CHEMBL191703,1.0000,Ki,8.4600,CHEMBL264,Q9Y5N1
NPC101042,CHEMBL191703,1.0000,Ki,7.9800,CHEMBL1916,P18825
NPC101042,CHEMBL191703,1.0000,Ki,6.1800,CHEMBL1867,P08913
NPC101042,CHEMBL191703,1.0000,Ki,8.3000,CHEMBL264,Q9Y5N1
NPC101042,CHEMBL191703,1.0000,Ki,8.2700,CHEMBL264,Q9Y5N1
NPC101042,CHEMBL191703,1.0000,Ki,7.6100,CHEMBL4124,Q9QYN8
NPC101139,CHEMBL425723,1.0000,IC50,6.1600,CHEMBL4193,Q9SEH8
NPC101139,CHEMBL425723,1.0000,Ki,6.8700,CHEMBL4193,Q9SEH8
NPC101139,CHEMBL425723,1.0000,Ki,5.0200,CHEMBL4193,Q9SEH8
NPC101154,CHEMBL496492,1.0000,EC50,5.0200,CHEMBL2487,P05067
NPC101154,CHEMBL496662,1.0000,EC50,5.2900,CHEMBL2487,P05067
NPC101154,CHEMBL2088769,0.9730,EC50,5.5900,CHEMBL2487,P05067
NPC101189,CHEMBL3343919,1.0000,IC50,7.8000,CHEMBL4081,P13726
NPC101189,CHEMBL2047219,0.8611,IC50,10.0200,CHEMBL4081,P13726
NPC101189,CHEMBL510111,0.8592,IC50,10.4600,CHEMBL4081,P13726
NPC101399,CHEMBL4167976,0.8806,IC50,5.2100,CHEMBL3399911,P35520
NPC101430,CHEMBL504937,0.9796,IC50,5.1400,CHEMBL6152,P37840
NPC101430,CHEMBL38714,0.9796,IC50,5.3700,CHEMBL6152,P37840
NPC101430,CHEMBL592228,0.8889,IC50,6.4000,CHEMBL333,P08253
NPC101430,CHEMBL592228,0.8889,IC50,5.6400,CHEMBL321,P14780
NPC101475,CHEMBL400074,1.0000,IC50,5.0200,CHEMBL335,P18031
NPC101479,CHEMBL434750,1.0000,IC50,5.2000,CHEMBL3464,P29477
NPC101542,CHEMBL3343919,0.8608,IC50,7.8000,CHEMBL4081,P13726
NPC101556,CHEMBL508781,0.8750,Ki,5.1900,CHEMBL1914,P06276
NPC101556,CHEMBL508781,0.8750,IC50,6.1000,CHEMBL1914,P06276
NPC101579,CHEMBL4536358,1.0000,IC50,5.4700,CHEMBL4523129,O15056
NPC101579,CHEMBL499959,0.8533,IC50,5.0100,CHEMBL2622,P07943
NPC101579,CHEMBL226335,0.8529,Ki,5.0200,CHEMBL1916,P18825
NPC101579,CHEMBL226335,0.8529,Ki,5.0300,CHEMBL1867,P08913
NPC101579,CHEMBL226335,0.8529,IC50,7.9200,CHEMBL220,P22303
NPC101579,CHEMBL226335,0.8529,EC50,5.9200,CHEMBL1075144,Q9GZQ4
NPC101579,CHEMBL226335,0.8529,IC50,5.6700,CHEMBL6136,O60341
NPC101653,CHEMBL2047219,0.8684,IC50,10.0200,CHEMBL4081,P13726
NPC101686,CHEMBL3289607,1.0000,Kd,8.5900,CHEMBL5880,P60568
NPC101746,CHEMBL488156,1.0000,IC50,5.5000,CHEMBL4622,P10482
NPC101746,CHEMBL488156,1.0000,IC50,5.3600,CHEMBL3482,Q58D55
NPC101746,CHEMBL456077,1.0000,IC50,5.4000,CHEMBL3389,Q02401
NPC101746,CHEMBL456077,1.0000,IC50,5.3000,CHEMBL2176863,I3LIR5
NPC101746,CHEMBL456077,1.0000,IC50,5.3600,CHEMBL3482,Q58D55
NPC101781,CHEMBL2402471,1.0000,IC50,5.5500,CHEMBL3910,P50172
NPC101781,CHEMBL2402471,1.0000,IC50,6.0400,CHEMBL4235,P28845
NPC101793,CHEMBL2437376,1.0000,IC50,5.3000,CHEMBL335,P18031
NPC101830,CHEMBL165509,1.0000,IC50,5.9200,CHEMBL5393,Q9UNQ0
NPC101830,CHEMBL165509,1.0000,IC50,5.7000,CHEMBL5393,Q9UNQ0
NPC101863,CHEMBL4250573,1.0000,IC50,5.3300,CHEMBL5533,Q04206
NPC102068,CHEMBL504937,0.9231,IC50,5.1400,CHEMBL6152,P37840
NPC102068,CHEMBL38714,0.9231,IC50,5.3700,CHEMBL6152,P37840
NPC102068,CHEMBL592228,0.8750,IC50,6.4000,CHEMBL333,P08253
NPC102068,CHEMBL592228,0.8750,IC50,5.6400,CHEMBL321,P14780
NPC102121,CHEMBL504937,0.9796,IC50,5.1400,CHEMBL6152,P37840
NPC102121,CHEMBL38714,0.9796,IC50,5.3700,CHEMBL6152,P37840
NPC102121,CHEMBL592228,0.8889,IC50,6.4000,CHEMBL333,P08253
NPC102121,CHEMBL592228,0.8889,IC50,5.6400,CHEMBL321,P14780
NPC102144,CHEMBL1453,1.0000,IC50,6.3000,CHEMBL4838,P50997
NPC102144,CHEMBL1453,1.0000,IC50,7.1000,CHEMBL2933,P54707
NPC102181,CHEMBL515798,1.0000,IC50,5.4200,CHEMBL3959,P16083
NPC102181,CHEMBL82242,0.8519,IC50,5.0000,CHEMBL3081,P16116
NPC102181,CHEMBL82242,0.8519,IC50,6.8200,CHEMBL1900,P15121
NPC102181,CHEMBL82242,0.8519,IC50,6.8000,CHEMBL2622,P07943
NPC102181,CHEMBL82242,0.8519,IC50,5.7000,CHEMBL1900,P15121
NPC102181,CHEMBL82242,0.8519,Ki,5.1000,CHEMBL3108635,O96394
NPC102181,CHEMBL82242,0.8519,IC50,5.7700,CHEMBL4295629,V5TFZ2
NPC102181,CHEMBL479232,0.8519,IC50,5.9300,CHEMBL2622,P07943
NPC102181,CHEMBL2262641,0.8519,Ki,5.2000,CHEMBL205,P00918
NPC102181,CHEMBL2262641,0.8519,Ki,7.1700,CHEMBL3729,P22748
NPC102181,CHEMBL2262641,0.8519,Ki,8.4100,CHEMBL2326,P43166
NPC102181,CHEMBL2262641,0.8519,Ki,7.3600,CHEMBL3242,O43570
NPC102253,CHEMBL3350010,1.0000,IC50,5.2200,CHEMBL285,O70536
NPC102277,CHEMBL589325,1.0000,Ki,5.5500,CHEMBL3318,O42713
NPC102277,CHEMBL589325,1.0000,IC50,5.3500,CHEMBL3318,O42713
NPC102277,CHEMBL130493,1.0000,Ki,5.6800,CHEMBL3318,O42713
NPC102277,CHEMBL130493,1.0000,IC50,5.5000,CHEMBL3318,O42713
NPC102280,CHEMBL499587,0.8929,Kd,7.3200,CHEMBL1783,P15692
NPC102280,CHEMBL499587,0.8929,Kd,7.6400,CHEMBL1697671,P49763
NPC102281,CHEMBL485858,1.0000,IC50,5.3000,CHEMBL402,P04035
NPC102281,CHEMBL501307,0.9231,IC50,5.5200,CHEMBL402,P04035
NPC102332,CHEMBL503882,1.0000,IC50,5.9800,CHEMBL265,P18901
NPC102332,CHEMBL503882,1.0000,IC50,6.5200,CHEMBL339,P61169
NPC102332,CHEMBL451734,0.8824,IC50,5.2500,CHEMBL265,P18901
NPC102332,CHEMBL451734,0.8824,IC50,7.5700,CHEMBL339,P61169
NPC102338,CHEMBL60533,1.0000,Ki,7.1400,CHEMBL4354,P97266
NPC102338,CHEMBL60533,1.0000,Ki,5.5400,CHEMBL236,P41143
NPC102338,CHEMBL60533,1.0000,Ki,5.5900,CHEMBL3952,P41144
NPC102338,CHEMBL60533,1.0000,Ki,5.7200,CHEMBL237,P41145
NPC102338,CHEMBL60533,1.0000,Ki,6.9300,CHEMBL233,P35372
NPC102338,CHEMBL60533,1.0000,Ki,7.3800,CHEMBL223,P25100
NPC102338,CHEMBL60533,1.0000,Ki,5.7200,CHEMBL233,P35372
NPC102338,CHEMBL327134,1.0000,IC50,5.7100,CHEMBL1914,P06276
NPC102338,CHEMBL327134,1.0000,IC50,5.3000,CHEMBL5763,P81908
NPC10241,CHEMBL2216788,1.0000,IC50,5.3000,CHEMBL2216740,O43772
NPC10241,CHEMBL3392050,1.0000,IC50,6.2200,CHEMBL3060,Q9Y345
NPC10241,CHEMBL4531406,0.8500,IC50,6.4700,CHEMBL3060,Q9Y345
NPC102413,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL4586,P08170
NPC102413,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL2083,P15090
NPC102413,CHEMBL267476,0.8571,Kd,8.3200,CHEMBL239,Q07869
NPC102413,CHEMBL267476,0.8571,IC50,5.0000,CHEMBL3979,Q03181
NPC102413,CHEMBL267476,0.8571,IC50,5.2100,CHEMBL235,P37231
NPC102413,CHEMBL267476,0.8571,IC50,5.9600,CHEMBL239,Q07869
NPC102413,CHEMBL267476,0.8571,IC50,6.0000,CHEMBL3344,P05413
NPC102413,CHEMBL267476,0.8571,Ki,5.1700,CHEMBL2083,P15090
NPC102413,CHEMBL267476,0.8571,Ki,5.0300,CHEMBL3344,P05413
NPC102413,CHEMBL267476,0.8571,IC50,6.1600,CHEMBL4681,P42330
NPC102413,CHEMBL465183,0.8571,IC50,5.3700,CHEMBL3979,Q03181
NPC102413,CHEMBL465183,0.8571,IC50,5.6200,CHEMBL235,P37231
NPC102413,CHEMBL465183,0.8571,IC50,5.8500,CHEMBL239,Q07869
NPC102449,CHEMBL226335,0.8750,Ki,5.0200,CHEMBL1916,P18825
NPC102449,CHEMBL226335,0.8750,Ki,5.0300,CHEMBL1867,P08913
NPC102449,CHEMBL226335,0.8750,IC50,7.9200,CHEMBL220,P22303
NPC102449,CHEMBL226335,0.8750,EC50,5.9200,CHEMBL1075144,Q9GZQ4
NPC102449,CHEMBL226335,0.8750,IC50,5.6700,CHEMBL6136,O60341
NPC102527,CHEMBL459546,0.8696,IC50,7.5400,CHEMBL1075094,Q16236
NPC102540,CHEMBL463255,1.0000,IC50,6.0900,CHEMBL3318,O42713
NPC102549,CHEMBL3930353,1.0000,IC50,5.4200,CHEMBL3464,P29477
NPC10262,CHEMBL80254,1.0000,Ki,6.4000,CHEMBL2568,P06737
NPC10262,CHEMBL80254,1.0000,IC50,6.8200,CHEMBL1075248,P08019
NPC10262,CHEMBL80254,1.0000,IC50,5.0800,CHEMBL5272,P35573
NPC10262,CHEMBL80254,1.0000,IC50,5.2400,CHEMBL3114,P23739
