smiles_id,smiles
NPC243272,CCCCCCCCCCCC1=C(O)C(=O)C=C(C1=O)OC
NPC220337,COc1cccc2c1C(=O)c1c(C2=O)nc(cc1C)O
NPC65005,CC(=CCc1cc(/C=C/C(=O)c2ccc(cc2O)O)cc(c1O)O)C
NPC224475,COc1cc2oc(=O)ccc2c(c1CC(C(O)(C)C)O)OC
NPC266743,C=CC(c1cc2cc3ccoc3cc2oc1=O)(C)C
NPC291899,CC(=CCc1cc2ccc(=O)oc2c2c1OC(C)(C)C=C2)C
NPC2058,COc1cc(/C=C/c2ccc(c(c2)O)OC)oc(=O)c1
NPC58956,CC1=CC2OC(=O)C(=C)C2CCC(=CCC1)C
NPC474681,CC(=CCCC1(C)C=Cc2c(O1)cc(c1c2oc2c(O)cccc2c1=O)O)C
NPC141574,O=Cc1c(O)c(OC)c(c2c1c(O)c(c(c2)C)c1c(C)cc2c(c1O)c(C=O)c(c(c2C(C)C)OC)O)C(C)C
NPC250323,CC(c1cc2C=C[C@@H]3[C@](c2cc1O)(C)CCCC3(C)C)C
NPC38874,O=c1oc2cc(O)c(cc2c(c1)c1ccccc1)O
NPC49009,C/C(=C\COc1c2ccoc2cc2c1ccc(=O)o2)/CC[C@H](C(O)(C)C)O
NPC314682,COc1ccc(cc1)CC1N(C)CCc2c1cc(OC)c(c2)OC
NPC160193,COc1cc2CN(C)CCc2cc1OC
NPC119669,COc1cc2c(cc1OC)CCN(C2=O)C
NPC182842,COc1cc(OC)c(cc1OC)c1coc2c(c1=O)cc(c(c2)OC)OC
NPC124302,COc1c(OC)ccc2c1C(=O)OC2C1N(C)CCc2c1cc1OCOc1c2
NPC233780,COc1c(OC)ccc2c1C(=O)OC2
NPC224342,CC(=CCc1c(O)c(CC=C(C)C)c2c(c1O)c1cc(O)c(cc1CC2)O)C
NPC75049,CC(=CCc1c2O[C@@H](CC(=O)c2cc(c1O)CC=C(C)C)c1ccc(cc1)O)C
NPC175943,Oc1cc(O)c2c(c1)cc(oc2=O)C
NPC171916,CC(=CCc1c(O)c(CC=C(C)C)c2c(c1O)c(=O)c(co2)c1ccc(c(c1)O)O)C
NPC469935,CCC(C(=O)c1c(O)c(C/C=C(/CCC=C(C)C)\C)c(c2c1oc(=O)cc2c1ccccc1)O)C
NPC162939,CC[C@@H](/C=C(/C=C/C(=O)Cc1cc(O)c(c(c1C=O)O)C)\C)C
NPC155763,Oc1cc(O)c2c(c1)oc(c(c2=O)OC1OC(C(=O)O)C(C(C1O)O)O)c1ccc(c(c1)O)O
NPC193906,COc1c(OC)ccc2c1[C@H](CC(=O)C)N(C)c1c2ccc2c1cc1OCOc1c2
NPC193169,COC1=CC(=O)c2c(C1=O)c(O)c(c(c2O)C(=O)C)C
NPC254603,COC1=CC(=O)c2c(C1=O)cc(c(c2O)C(=O)C)C
NPC67584,CC(=O)O[C@H]1[C@H]2[C@H](C=C([C@@H]3[C@@H]1[C@](C)(O)CC3)C)OC(=O)C2=C
NPC78307,O[C@H]1C(=O)c2cc(C(C)C)c(cc2[C@@]2([C@@H]1C(C)(C)CCC2)C)O
NPC293890,O=CC(=C)[C@@H]1CC[C@@H]2[C@@H](C1)C(=O)[C@H]([C@H]1[C@@]2(C)[C@@H](O)C[C@@H]([C@@]1(C)COC(=O)C)OC(=O)C)O
NPC474719,O[C@@H]1C[C@]2(C)[C@@H]([C@@]3([C@@H]1C(C)(C)C(=O)CC3)C)CC[C@@H]1[C@@]2(C)CC[C@@]2([C@@H]1[C@@H](CC2)C(=C)C)C(=O)O
NPC291028,O[C@@H]1C[C@]2(C)[C@@H]([C@@]3([C@@H]1C(C)(C)C(=O)CC3)C)CC=C1[C@@]2(C)CC[C@@]2([C@H]1CC(CC2)(C)C)C(=O)O
NPC142583,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1[C@H](O)C=C2CO)O
NPC471087,CCCC[C@@]12[C@H]3C[C@@H]4N1C[C@H]([C@H]2[C@]1(O3)[C@@H]4[C@@H](C(O1)C1OC(=O)C(=C1OC)C)C)O
NPC110158,O=Cc1c[nH]c2c1ccc(c2)Br
NPC158949,CCCCCC(=O)/C=C(/C=C/c1ccc(c(c1)OC)O)\O
NPC5322,Oc1cc2OC(C)(C)C=Cc2c2c1c(=O)c1c(o2)c(O)ccc1
NPC164386,CCCCCCCC(CCc1ccc(c(c1)OC)O)O
NPC130591,CC(=CC[C@]12C[C@H](CC=C(C)C)C([C@@](C2=O)(C(=O)C(=C1O)C(=O)c1ccccc1)CC=C(C)C)(C)C)C
NPC470327,COc1c(O)cc(cc1O)C1CC(=O)c2c(O1)cc(c(c2O)C/C=C(/CCC=C(C)C)\C)O
NPC226025,COc1ccc(cc1OC)[C@@H]1CC(=O)c2c(O1)cc(c(c2O)C/C=C(/CCC=C(C)C)\C)O
NPC289201,O=C(/C=C/C(Cc1ccccc1)O)CCc1ccccc1
NPC7569,Oc1ccc2c(c1)c(=O)cc(o2)CCc1ccccc1
NPC82336,O=CC1=Cc2cc(OC)c(cc2[C@@H]([C@H]1CO)c1ccc(c(c1)OC)O)O
NPC22519,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(c(c2OC)O)OC
NPC475761,O=c1c2ccccc2nc2n1c1ccccc1C2(O)C1CCCC1=O
NPC475607,CCCCCCCCC(=O)CC1(O)c2nc3ccccc3c(=O)n2c2c1cccc2
NPC474081,CCC(=O)C(C1(O)c2nc3ccccc3c(=O)n2c2c1cccc2)C
NPC14822,COC([C@@H](CC/C(=C/COc1c2ccoc2cc2c1ccc(=O)o2)/C)O)(C)C
NPC163398,Oc1ccc2c(c1)ccc(=O)o2
NPC275772,Oc1ccc(cc1O)c1cc(=O)c2c(o1)cc(c(c2O)O)O
NPC58716,OC[C@H]1O[C@@H](Oc2cc3oc(cc(=O)c3c(c2O)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC3583,OC[C@H]1O[C@@H](Oc2cc3oc(cc(=O)c3c(c2O)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O
NPC93653,COc1ccc2c(c1)c(=O)cc(n2C)c1ccccc1
NPC131204,COc1cc2CCN(Cc2cc1O)C
NPC207656,COC1C(O)C(O)C(C(C1O)O)O
NPC193238,COc1ccc2c(c1)c(ccn2)C(=O)O
NPC239854,CN1CCc2c3[C@H]1Cc1ccccc1c3ccc2
NPC7018,CN1CCc2c(C1)cc1c(c2)OCO1
NPC87403,O=C1CCC(CC1)(O)CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
NPC228331,O=C1OCC(=C1)/C=C/[C@]1(C)[C@H]2CCC=C([C@]2(C)[C@H]([C@@H]([C@]1(C)O)OC(=O)c1cccnc1)OC(=O)C(=O)C(C)C)C
NPC104961,CC(=O)O[C@H]1[C@H]2[C@H](OC(=O)[C@H]2C)C[C@H]([C@H]2[C@@]1(C)C(=O)C=C2)C
NPC304179,CC(=O)O[C@H]1[C@H](OC(=O)c2cccnc2)[C@](C)(O)[C@]([C@@H]2[C@]1(C)C(=CCC2)C)(C)/C=C/C1=CC(=O)OC1
NPC219677,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](COC(=O)/C=C/c2ccc(c(c2)O)O)[C@H]([C@@H]([C@H]1O)O)O
NPC470572,O=C1OC[C@H](C1)O[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(c(c2)O)O)[C@H]([C@@H]([C@H]1O)O)O
NPC34293,O=C(/C=C/c1ccc(cc1)O)OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC286809,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@H]3CC[C@]4([C@H](C3)CC[C@@H]3[C@@H]4CC[C@]4([C@]3(O)CC[C@@H]4C3=CC(=O)OC3)C)C)[C@@H]([C@H]([C@@H]2O)O)O)ccc1O
NPC70422,CC(CC(=O)O[C@H]1[C@H]2[C@@H](C[C@H]([C@H]3[C@@]1(C)C(=O)C=C3)C)OC(=O)[C@H]2C)C
NPC118423,O=C1OCC=C1/C=C/[C@H]1C(=CC(=O)[C@@H]2[C@]1(C)CCCC2(C)C)C
NPC81483,OC[C@H]1O[C@@H](O[C@H](/C=C/[C@@]2(O)C(=CC(=O)CC2(C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O
NPC319282,COc1cc(CCC(=O)CC(CCc2ccc(c(c2)O)O)O)ccc1O
NPC179777,COc1cc(CC/C=C/C(=O)CCc2ccccc2)ccc1O
NPC121740,C/C(=C\COc1ccc2c(c1)oc(=O)cc2)/CC[C@H](C(=C)C)O
NPC205178,O=C(N1CCCCC1)/C=C/C=C/C=C/c1ccc2c(c1)OCO2
NPC274721,Oc1ccc2c(c1)OCC1(C2c2cc(O)c(cc2C1)O)O
NPC156953,COc1cc(c(cc1OC)O)c1coc2c(c1=O)ccc(c2)O
NPC260895,COc1c(oc2c(c1=O)ccc(c2)O)c1ccc(c(c1)O)O
NPC113089,COc1ccc2c(c1)oc(cc2=O)c1ccc(c(c1)OC)OC
NPC195202,COc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)OC)OC
NPC100049,COc1cc(O)c2c(c1c1cc(ccc1O)c1cc(=O)c3c(o1)cc(cc3O)OC)oc(cc2=O)c1ccc(cc1)O
NPC469965,CCCc1cc(=O)oc2c1c1OC(C)(C)CCc1c1c2[C@@H](O)[C@H]([C@@H](O1)C)C
NPC168803,Oc1ccc2c(c1O)oc(cc2=O)c1ccccc1
NPC241341,COc1cc2ccc(=O)oc2cc1OC/C=C(/CCC=C(C)C)\C
NPC8856,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
NPC29734,COC([C@@H](CC/C(=C/COc1ccc2c(c1)oc(=O)cc2)/C)O)(C)C
NPC2363,C/C(=C\COc1ccc2c(c1)oc(=O)cc2)/CC[C@H](C(Cl)(C)C)O
NPC28510,CO/C=C(\[C@H]1C[C@@H]2N(C[C@H]1CC)CC[C@]1(C2=Nc2c1c(OC)ccc2)O)/C(=O)OC
NPC322283,Nc1ccc2c(c1)cc(cc2O)S(=O)(=O)O
NPC25351,O=C(c1ccccc1)O[C@@H]1C[C@@H]2[C@]([C@@H]3[C@]1(C)C1=CC(=O)[C@H]([C@@]1(CC3)C)c1ccoc1)(C)C=CC(=O)C2(C)C
NPC148458,CC(=O)OC(/C=C/C(=O)[C@@]([C@H]1[C@H](O)C[C@@]2([C@]1(C)CC(=O)[C@@]1([C@H]2[C@@H](O)C=C2[C@H]1C[C@H](O)C(=O)C2(C)C)C)C)(O)C)(C)C
NPC28862,CC[C@@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2[C@@H](O)C=C2[C@]1(C)CC[C@@H](C2)O)C
NPC470573,CO[C@@H]1O[C@@H](C)[C@@H]2[C@H](C1)C(=CO[C@H]2O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)C(=O)OC
NPC219573,O=C1C[C@H]2C(C)(C)CCC[C@@]2(c2c1cc(cc2)C(C)C)C
NPC76458,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCc1ccc2c(c1)cc(o2)c1ccc2c(c1)OCO2
NPC82733,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCc1ccc2c(c1)cc(o2)c1ccc2c(c1)OCO2
NPC91234,COc1c(O)ccc2c1cc(N(=O)=O)c1c2c2OCOc2cc1C(=O)O
NPC172262,Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)O
NPC228661,Oc1ccc2c(c1)oc(c(c2=O)c1ccccc1)C
NPC7013,COc1cc(O)cc2c1c(=O)c(co2)c1ccc(cc1)O
NPC256612,COc1ccc(cc1OC)c1cc(=O)c2c(o1)c(OC)c(c(c2)OC)O
NPC292487,Oc1ccc2c(c1)O[C@@H](CC2)c1ccc2c(c1)OCO2
NPC139839,COc1cc2cc(Cc3ccc(cc3)O)c(=O)oc2cc1O
NPC92830,COc1c(O)ccc2c1oc(=O)cc2
NPC58865,Cc1cc2c(ccc(c2cc1O)C)C(C)C
NPC57601,Oc1ccc2c(c1)oc(cc2=O)c1ccccc1
NPC23294,O=Cc1cc2c(c(c1O)CC=C(C)C)[nH]c1c2ccc(c1)O
NPC301050,COc1cc2CN(C)CCc2cc1O
NPC292998,COc1ccc2c(c1)oc(c(c2=O)c1ccccc1)C
NPC109183,COc1cc(O)c2c(c1Cc1ccccc1O)O[C@@H](CC2=O)c1ccccc1
NPC3642,COc1c(Cc2ccccc2O)c2O[C@@H](CC(=O)c2c(c1Cc1ccccc1O)O)c1ccccc1
NPC284424,COc1ccc2c(c1)oc(cc2=O)c1ccccc1
NPC150239,O=Cc1cc2c(c(c1O)CC=C(C)C)[nH]c1c2ccc(c1)OC
NPC153885,CC(=CCCc1c(C)ccc2c1C(=O)C(=O)C(=C2)C(C)C)C
NPC248007,Oc1nc(O)c2c(n1)ncn2C
NPC311830,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)OC)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC26051,COc1cc2occ(c(=O)c2c(c1CC=C(C)C)O)c1ccc(cc1O)O
NPC198826,COc1cc2oc(cc(=O)c2c(c1O)O)c1ccc(cc1)O
NPC145879,CC[C@@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C(=O)C=C2[C@]1(C)CC[C@@H](C2)O)C
NPC281356,CC(=CCOc1ccc2c(c1)oc(=O)cc2)C
NPC111247,OCCCc1ccc(c(c1)OC)O[C@@H]([C@@H](c1ccc(c(c1)OC)O)O)CO
NPC234993,OC[C@]1(C)[C@H](O)CC[C@@]2([C@@H]1C[C@@H](O)C(=C)[C@H]2CCC1=CCOC1=O)C
NPC134072,OC[C@]1(C)[C@H](O)CC[C@@]2([C@@H]1C[C@H](O)C(=C)[C@H]2CCC1=CCOC1=O)C
NPC262094,COc1ccc(cc1)c1oc2cc(OC)cc(c2c(=O)c1OC)O
NPC165711,O=C1CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
NPC62366,COc1ccc2c(c1CC(C(O)(C)C)O)oc(=O)cc2
NPC59739,Oc1ccc(c(c1)O)c1cc(=O)c2c(o1)cc1c(c2O)C=CC(O1)(C)C
NPC87394,CCCCCCCCC1=C(C1)CCCCCCCC(=O)O
NPC100767,O=C(C(O)(C)C)CCc1c(C)ccc2c1C(=O)C(=O)C(=C2)C(C)C
NPC475925,OC/C(=C\C(=O)O[C@H]1CC(=C)[C@H]2[C@@H]([C@@H]3[C@@H]1[C@@H](C)C(=O)O3)C(=C)[C@H](C2)O)/C
NPC305475,OC[C@@H]1CC/C=C(/CO)\C[C@@H]2[C@@H]([C@@H](C1)OC(=O)/C(=C\C)/C)C(=C)C(=O)O2
NPC38604,CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)[C@H](C1)O)(C)C
NPC10154,C=CC(=C)CC[C@H]1[C@](C)(O)CC[C@@H]2[C@]1(C)CCC[C@]2(C)COC(=O)/C=C/c1ccc(cc1)O
NPC265413,C=CC(=C)CC[C@H]1[C@](C)(O)CC[C@@H]2[C@]1(C)CCC[C@]2(C)COC(=O)/C=C\c1ccc(cc1)O
NPC255307,OC[C@@H]1CC/C=C(/CO)\C[C@@H]2[C@@H]([C@@H](C1)OC(=O)C(=C)C)C(=C)C(=O)O2
NPC150755,OC[C@@H]1CC/C=C(/C=O)\C[C@@H]2[C@@H]([C@@H](C1)OC(=O)C(=C)C)C(=C)C(=O)O2
NPC156681,OC[C@@H](C(=C)C(=O)O[C@H]1C[C@@](C)(C=C)[C@@H]([C@@H]2[C@@H]1C(=C)C(=O)O2)C(=C)C=O)O
NPC308824,OCC(=C)[C@@H]1[C@H]2OC(=O)C(=C)[C@@H]2[C@H](C[C@@]1(C)C=C)OC(=O)C(=C)[C@H](CO)O
NPC170394,CC(C1=C[C@]2(O)CC[C@@H]3[C@](C2=CC1=O)(C)CCCC3(C)C)C
NPC211179,CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)[C@@H](C1)O)(C)C
NPC164152,COc1cc2O[C@@]3([C@@](c2c(c1)OC)(OC)[C@@H](C[C@H]3c1ccccc1)O)c1ccc2c(c1)OCO2
NPC33051,CC(=CCc1c(O)c(CC=C(C)C)c(c2c1oc1c(O)cccc1c2=O)O)C
NPC237540,OCC1=CC(=O)C2=C(C)CC[C@@H]3[C@@H]([C@@H]12)OC(=O)[C@H]3C
NPC48803,C=C1C(=O)O[C@@H]2[C@@H]1[C@H](O)[C@]1(C)C(=O)C=C[C@H]1[C@@H](C2)C
NPC284534,C=C1C(=O)O[C@H]2[C@@H]1C[C@@H]1[C@@H](C(=C)C2)CC[C@@]1(C)O
NPC193881,COc1c2ccoc2c(c2c1ccc(=O)o2)OC/C=C(/CCC=C(C)C)\C
NPC12022,CCCCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O
NPC294300,C[C@@H](c1cc2c(o1)C(=O)c1c(C2=O)cccc1O)O
NPC160623,CCCCCc1cc(O)c2c(c1)OC(c1c2cc(C)c(c1)O)(C)C
NPC217447,CCCCCc1cc2OC(C)(C)c3c(c2c(c1C(=O)O)O)cc(c(c3)O)C
NPC112937,COc1cccc2c1n(C)c1c(c2=O)cco1
NPC328485,COC(c1ccc(cc1O)C)(COC(=O)C(C)C)C
NPC184063,O=C(CC(O)(C)C)O[C@H]1CC(=C)[C@H]2[C@@H]([C@@H]3[C@@H]1C(=C)C(=O)O3)C(=C)[C@H](C2)O
NPC281513,COc1ccc(c2c1C(=O)C(=CC2=O)CCC=C(C)C)O
NPC220062,CC(=CCc1c(O)cc(c2c1oc(cc2=O)c1ccc(cc1)O)O)C
NPC32739,CC(=CCc1c(O)cc(c2c1O[C@@H](CC2=O)c1ccc(cc1)O)O)C
NPC63187,CC(=CCc1c(O)cc(c2c1oc(c1ccc(c(c1)O)O)c(c2=O)O)O)C
NPC242372,CCCCCCC/C=C/C(=O)CCc1ccc(c(c1)OC)O
NPC88345,O=C(c1c(O)cccc1O)CCCCCCCCc1ccc2c(c1)OCO2
NPC116838,COc1cc(ccc1OC)c1c2C(=O)OCc2c(c2c1cc1OCOc1c2)O
NPC190212,CC(CC(=O)OCC(=C)c1ccc(cc1O)C)C
NPC219809,O=C/C=C/1\CC[C@@]2(O1)[C@H](C)CC[C@@H]1[C@]2(C)CCCC1(C)C
NPC216092,C/C(=C\COc1c2occc2cc2c1oc(=O)cc2)/CCC=C(C)C
NPC98748,C/C=C(/C(=O)Oc1cc(C)ccc1C(=C)COC(=O)C)\C
NPC329272,C/C=C(/C(=O)Oc1cc(C)ccc1C1(COC(=O)C)CO1)\C
NPC322569,C/C=C(/C(=O)Oc1cc(C)ccc1C(COC(=O)C)C)\C
NPC7388,OC[C@H]1O[C@@H](O[C@@H]2CC[C@@]3(C(=C2C)C(=O)O[C@H]3c2cocc2)C)[C@@H]([C@H]([C@@H]1O)O)O
NPC186626,O=C1O[C@H]([C@]2(C1=C(C)[C@@H](O)CC2)C)c1cocc1
NPC471065,OC[C@@H]1Cc2cc(OC)c(cc2C([C@H]1CO[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)c1ccc(c(c1)OC)O)O
NPC474409,Oc1cccc2c1c1ccccc1[nH]2
NPC21959,OC1c2ccccc2c2c1cccc2
NPC255863,CCCCC/C=C\C=C\C(CCCCCCCC(=O)O)O
NPC171968,O=C1C2=C(OC(CC2)(C)C)C(=O)c2c1cccc2O
NPC285973,Oc1ccc(cc1)c1coc2c(c1=O)c(O)c1c(c2)OCO1
NPC26615,O=C(C(C)C)OCC(=C)c1ccc(cc1O)C
NPC236166,O=C/C=C/c1cc2c(c(c1)OC)O[C@H]([C@@H]2COC(=O)CC(C)C)c1ccc(c(c1)OC)O
NPC8219,CCCCCCCCC#CCCCCCCCC(=O)O
NPC170880,CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)C=C[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C
NPC309399,CC(C1=CC2=CC[C@@H]3[C@]([C@H]2CC1)(C)CCC[C@@]3(C)C(=O)O)C
NPC248041,CN[C@H](C(=O)O)Cc1c[nH]c2c1cccc2
NPC169056,OC(=O)/C=C(\C=C\C1(O)C(=CC(=O)CC1(C)C)C)/C
NPC473272,COc1cc(cc2c1OC(C)(C)C=C2)C1CC(=O)c2c(O1)cc(cc2O)O
NPC200761,COc1cc(cc(c1O)CC=C(C)C)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O
NPC122365,CC(=CCc1cc(cc2c1occ2)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O)C
NPC470890,CC(=CCc1cc(cc(c1O)CC(C(=C)C)O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O)C
NPC221432,CC(=CCc1cc(ccc1O)[C@@H]1CC(=O)c2c(O1)cc(cc2)O)C
NPC143896,CC(=CCc1cc(cc(c1O)CC=C(C)C)[C@@H]1CC(=O)c2c(O1)cc(cc2)O)C
NPC258630,CC(=CCc1cc(cc(c1O)CC=C(C)C)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O)C
NPC190043,CC(=CCc1cc(/C=C/C(=O)c2ccc(cc2O)O)cc(c1O)CC=C(C)C)C
NPC68104,COc1c(CC=C(C)C)cc(cc1CC=C(C)C)[C@@H]1CC(=O)c2c(O1)cc(cc2)O
NPC131039,COc1c(CC=C(C)C)cc(cc1CC=C(C)C)/C=C/C(=O)c1ccc(cc1O)O
NPC231772,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O
NPC27408,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(cc2)OC)[C@@H]([C@H]([C@H]1O)O)O
NPC138811,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
NPC248132,OC[C@H]1O[C@@H](Oc2c(OC)cc(cc2OC)[C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(c(c2)OC)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC180493,OC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
NPC73385,C[C@@H]1C[C@H]2O[C@@]3([C@H]1[C@@]1(C)CCC4=C([C@@]1([C@H]3O)C)CC[C@@H]1[C@@]3(C4)CC[C@H](O3)C1(C)C)O[C@@H]2C(O)(C)C
NPC286222,O=C1CCCCc2ccc(c(c3cc(CC1)ccc3O)c2)O
NPC262365,OC1CCCCc2ccc(c(c3cc(CC1)ccc3O)c2)O
NPC146165,COc1ccc(cc1O)c1cc(=O)c2c(o1)c(OC)c(c(c2O)OC)O
NPC146289,CC=O
NPC165396,C/C=C(/C(=N[C@H]1[C@@H](O)C[C@]2([C@H]([C@H]1OC(=O)C)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](N(C)C)C)C)C)O)\C
NPC36497,CC(=O)O[C@H]1[C@H](CC[C@]2([C@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](N(C)C)C)C)C)N=C(C=C(C)C)O
NPC275839,CC(=O)O[C@H]1[C@@H](N=C(c2ccccc2)O)[C@@H](O)C[C@]2([C@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](N(C)C)C)C)C
NPC244002,O[C@H]([C@@]1(C)CC[C@@H](O1)C(OC(=O)C)(C)C)CC[C@@]([C@H]1CC[C@@H]2[C@](O1)(C)CC[C@@H](O2)[C@]1(C)CC[C@H](C(O1)(C)C)Br)(O)C
NPC3693,CCCCOC(=O)C
NPC137050,COC(=O)C
NPC469968,CC(=O)O[C@H]1[C@H](CC[C@]2(C1CC[C@@H]1[C@@H]2CC[C@]2(C1CC=C2[C@@H](N(C)C)C)C)C)N=C(C=C(C)C)O
NPC319972,ON=C(O)C
NPC200333,CC(=O)C
NPC2785,CC(=O)c1ccccc1
NPC197316,OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
NPC208760,COc1cc(cc(c1O)OC)C(=O)C
NPC74751,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C
NPC41880,COC(=O)[C@@H]1c2ccoc2C[C@H]2[C@H]1[C@@H](OC(=O)C)C[C@@]1([C@]2(C)[C@H](CCC1(C)C)OC(=O)C)O
NPC37493,CC(=O)OC(=O)C
NPC30522,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@@]2(C1=CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C)C)C
NPC171204,CC(=O)O[C@H]1C/C(=C/CC/C(=C/[C@H]2[C@@H]1C(=C)C(=O)O2)/C)/C
NPC120840,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C)C
NPC26413,CC(=O)O[C@@H]1CC[C@]2([C@H]([C@@]1(C)C(=O)O)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@H](C)CC1)C)C)C
NPC216312,CC(=O)O[C@H](C1=CC(=O)c2c(C1=O)c(O)ccc2O)CC=C(C)C
NPC184006,CC(=O)O[C@@H]1CC[C@]2([C@H]([C@@]1(C)C(=O)O)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@H](C)CC1)C)C)C
NPC1591,CC(=O)OCC[N+](C)(C)C
NPC248970,SC[C@@H](C(=O)O)N=C(O)C
NPC263065,OC(=O)CC[C@@H](C(=O)O)N=C(O)C
NPC299405,CC(=O)O[C@@H](C1=CC(=O)c2c(C1=O)c(O)ccc2O)CC=C(C)C
NPC90819,CC(CC(=O)O[C@@H]1OC=C(C2=C[C@@H]([C@@]3([C@@H]12)CO3)OC(=O)CC(OC(=O)C)(C)C)COC(=O)C)C
NPC137419,OC(=O)C/C(=C\C(=O)O)/C(=O)O
NPC163578,COC[C@@]12CN(CC)[C@@H]3[C@]4([C@@H]2[C@@H](OC)[C@@H]3[C@@]2([C@@H]3[C@H]4C[C@@]([C@@H]3OC(=O)c3ccccc3)([C@H]([C@@H]2O)OC)O)OC(=O)C)[C@@H](C[C@H]1O)OC
NPC270326,OC/C=C\c1cc(OC)c(cc1OC)OC
